id_producto;id_punto_venta;id_fecha;cantidad;valor_unitario;valor_total;costo
325;97;501;4;469.79;1879.16;1946.83
230;97;501;4;28.84;115.36;116.32
371;97;501;4;1308.94;5235.76;5282.74
335;97;501;5;469.79;2348.95;2433.53
453;97;501;5;35.99;179.95;123.73
456;97;501;5;44.99;224.95;154.67
385;97;501;5;600.26;3001.3;3028.25
462;233;501;5;14.13;70.65;48.57
236;233;501;5;28.84;144.2;145.4
427;233;501;5;209.26;1046.3;929.1
333;512;501;5;469.79;2348.95;2433.53
383;512;501;5;600.26;3001.3;3028.25
356;350;501;5;1242.85;6214.25;5589.28
333;62;501;5;469.79;2348.95;2433.53
360;396;501;6;1229.46;7376.76;6634.86
421;396;501;6;196.33;1177.98;871.7
393;396;501;6;137.69;826.14;611.36
415;97;501;6;198.04;1188.24;879.28
460;97;501;7;53.99;377.93;259.85
470;396;501;7;22.79;159.53;109.7
414;512;501;8;149.03;1192.24;882.26
447;233;501;8;15.0;120.0;82.5
233;97;501;9;28.84;259.56;261.73
233;233;501;9;28.84;259.56;261.73
224;233;501;10;5.19;51.9;52.3
458;233;501;12;43.49;521.88;371.2
221;233;501;12;19.51;234.12;166.54
414;529;504;2;149.03;298.06;220.57
341;529;504;2;469.79;939.58;973.41
381;167;504;2;600.26;1200.52;1211.3
339;167;504;2;469.79;939.58;973.41
265;167;504;2;202.33;404.66;374.31
273;167;504;2;202.33;404.66;374.31
385;167;504;2;600.26;1200.52;1211.3
333;167;504;2;469.79;939.58;973.41
377;167;504;2;1308.94;2617.88;2641.37
236;167;504;2;28.84;57.68;58.16
387;167;504;2;600.26;1200.52;1211.3
468;444;504;2;22.79;45.58;31.34
358;444;504;2;1229.46;2458.92;2211.62
297;661;504;2;736.15;1472.3;1307.39
407;317;504;2;65.6;131.2;97.09
457;535;504;2;44.99;89.98;61.87
391;535;504;2;88.93;177.86;131.62
420;535;504;2;141.62;283.24;209.59
464;237;504;2;14.13;28.26;19.43
289;535;504;1;744.27;744.27;660.91
366;535;504;1;647.99;647.99;598.44
271;58;504;1;202.33;202.33;187.16
447;58;504;1;15.0;15.0;10.31
412;237;504;1;180.13;180.13;133.3
409;237;504;1;209.26;209.26;185.82
297;237;504;1;736.15;736.15;653.7
375;317;504;1;1308.94;1308.94;1320.68
459;317;504;1;53.99;53.99;37.12
242;317;504;1;780.82;780.82;722.26
239;317;504;1;780.82;780.82;722.26
369;317;504;1;1466.01;1466.01;1518.79
466;317;504;1;14.13;14.13;9.71
468;137;504;1;22.79;22.79;15.67
297;137;504;1;736.15;736.15;653.7
308;137;504;1;744.27;744.27;660.91
224;444;504;1;5.19;5.19;5.23
354;444;504;1;1242.85;1242.85;1117.86
233;444;504;1;28.84;28.84;29.08
412;661;504;1;180.13;180.13;133.3
439;529;504;1;780.82;780.82;722.26
377;529;504;1;1308.94;1308.94;1320.68
417;529;504;1;324.45;324.45;300.12
466;529;504;1;14.13;14.13;9.71
385;529;504;3;600.26;1800.78;1816.95
239;529;504;3;780.82;2342.46;2166.77
242;529;504;3;780.82;2342.46;2166.77
415;167;504;3;198.04;594.12;439.64
343;167;504;3;469.79;1409.37;1460.12
230;167;504;3;28.84;86.52;87.24
325;167;504;3;469.79;1409.37;1460.12
375;167;504;3;1308.94;3926.82;3962.05
271;167;504;3;202.33;606.99;561.47
458;167;504;3;44.99;134.97;92.8
433;167;504;3;324.45;973.35;900.36
460;167;504;3;53.99;161.97;111.36
383;167;504;3;600.26;1800.78;1816.95
341;167;504;3;469.79;1409.37;1460.12
389;167;504;3;600.26;1800.78;1816.95
456;444;504;3;44.99;134.97;92.8
360;444;504;3;1229.46;3688.38;3317.43
468;661;504;3;22.79;68.37;47.01
439;317;504;3;780.82;2342.46;2166.77
370;317;504;3;1466.01;4398.03;4556.36
454;535;504;4;35.99;143.96;98.98
462;535;504;4;14.13;56.52;38.85
469;444;504;4;22.79;91.16;62.68
385;317;504;4;600.26;2401.04;2422.6
377;317;504;4;1308.94;5235.76;5282.74
216;167;504;4;20.19;80.76;55.51
233;167;504;4;28.84;115.36;116.32
370;167;504;4;1466.01;5864.04;6075.15
371;167;504;4;1308.94;5235.76;5282.74
286;167;504;4;183.94;735.76;680.57
422;167;504;4;67.54;270.16;199.92
335;167;504;4;469.79;1879.16;1946.83
329;167;504;4;469.79;1879.16;1946.83
224;167;504;4;5.19;20.76;20.92
373;167;504;5;1308.94;6544.7;6603.42
435;167;504;5;324.45;1622.25;1500.59
414;167;504;5;149.03;745.15;551.41
327;167;504;5;469.79;2348.95;2433.53
369;167;504;5;1466.01;7330.05;7593.93
453;167;504;5;35.99;179.95;123.73
458;444;504;5;44.99;224.95;154.67
429;317;504;6;324.45;1946.7;1800.71
263;167;504;6;202.33;1213.98;1122.94
417;167;504;6;324.45;1946.7;1800.71
323;167;504;6;469.79;2818.74;2920.24
337;167;504;6;469.79;2818.74;2920.24
221;167;504;6;20.19;121.14;83.27
331;167;504;7;469.79;3288.53;3406.95
321;167;504;7;469.79;3288.53;3406.95
213;167;504;8;20.19;161.52;111.03
379;167;504;8;1308.94;10471.52;10565.47
368;167;504;9;1466.01;13194.09;13669.08
470;444;504;15;20.89;313.35;235.06
422;528;507;2;67.54;135.08;99.96
343;313;507;2;469.79;939.58;973.41
331;257;507;2;469.79;939.58;973.41
414;257;507;2;149.03;298.06;220.57
333;257;507;2;469.79;939.58;973.41
375;257;507;2;1308.94;2617.88;2641.37
417;257;507;2;324.45;648.9;600.24
335;257;507;2;469.79;939.58;973.41
389;257;507;2;600.26;1200.52;1211.3
294;435;507;2;744.27;1488.54;1321.83
360;435;507;2;1229.46;2458.92;2211.62
469;435;507;2;22.79;45.58;31.34
419;435;507;2;52.65;105.3;77.92
393;435;507;2;137.69;275.38;203.79
399;435;507;2;33.77;67.54;49.99
419;352;507;2;52.65;105.3;77.92
221;352;507;2;20.19;40.38;27.76
364;352;507;2;647.99;1295.98;1196.87
460;352;507;2;53.99;107.98;74.24
375;343;507;2;1308.94;2617.88;2641.37
435;343;507;2;324.45;648.9;600.24
273;343;507;2;202.33;404.66;374.31
329;343;507;2;469.79;939.58;973.41
377;343;507;2;1308.94;2617.88;2641.37
335;343;507;2;469.79;939.58;973.41
389;343;507;2;600.26;1200.52;1211.3
453;343;507;2;35.99;71.98;49.49
370;343;507;2;1466.01;2932.02;3037.57
411;476;507;2;125.42;250.84;185.61
399;476;507;2;33.77;67.54;49.99
421;476;507;2;196.33;392.66;290.57
428;476;507;2;209.26;418.52;371.64
410;476;507;2;36.45;72.9;53.94
448;343;507;1;11.99;11.99;8.25
265;343;507;1;202.33;202.33;187.16
447;343;507;1;15.0;15.0;10.31
254;343;507;1;183.94;183.94;170.14
401;476;507;1;65.6;65.6;48.55
468;476;507;1;22.79;22.79;15.67
412;476;507;1;180.13;180.13;133.3
230;476;507;1;28.84;28.84;29.08
354;476;507;1;1242.85;1242.85;1117.86
365;476;507;1;647.99;647.99;598.44
367;352;507;1;647.99;647.99;598.44
409;352;507;1;209.26;209.26;185.82
420;352;507;1;141.62;141.62;104.8
401;352;507;1;65.6;65.6;48.55
308;435;507;1;744.27;744.27;660.91
356;435;507;1;1242.85;1242.85;1117.86
365;435;507;1;647.99;647.99;598.44
305;435;507;1;736.15;736.15;653.7
354;435;507;1;1242.85;1242.85;1117.86
289;435;507;1;744.27;744.27;660.91
364;435;507;1;647.99;647.99;598.44
391;435;507;1;88.93;88.93;65.81
265;257;507;1;202.33;202.33;187.16
453;257;507;1;35.99;35.99;24.75
273;257;507;1;202.33;202.33;187.16
370;257;507;1;1466.01;1466.01;1518.79
381;257;507;1;600.26;600.26;605.65
230;257;507;1;28.84;28.84;29.08
286;257;507;1;183.94;183.94;170.14
271;257;507;1;202.33;202.33;187.16
407;257;507;1;65.6;65.6;48.55
323;313;507;1;469.79;469.79;486.71
329;528;507;1;469.79;469.79;486.71
327;313;507;3;469.79;1409.37;1460.12
325;528;507;3;469.79;1409.37;1460.12
373;257;507;3;1308.94;3926.82;3962.05
239;257;507;3;780.82;2342.46;2166.77
422;257;507;3;67.54;202.62;149.94
377;257;507;3;1308.94;3926.82;3962.05
397;435;507;3;24.29;72.87;53.93
410;435;507;3;36.45;109.35;80.91
367;435;507;3;647.99;1943.97;1795.31
362;435;507;3;1229.46;3688.38;3317.43
352;435;507;3;1242.85;3728.55;3353.57
409;435;507;3;209.26;627.78;557.46
396;435;507;3;74.84;224.52;166.14
410;352;507;3;36.45;109.35;80.91
421;352;507;3;196.33;588.99;435.85
365;352;507;3;647.99;1943.97;1795.31
216;352;507;3;20.19;60.57;41.63
399;352;507;3;33.77;101.31;74.98
352;352;507;3;1242.85;3728.55;3353.57
456;352;507;3;44.99;134.97;92.8
458;343;507;3;44.99;134.97;92.8
379;343;507;3;1308.94;3926.82;3962.05
327;343;507;3;469.79;1409.37;1460.12
407;343;507;3;65.6;196.8;145.64
387;343;507;3;600.26;1800.78;1816.95
373;343;507;3;1308.94;3926.82;3962.05
337;343;507;3;469.79;1409.37;1460.12
369;343;507;3;1466.01;4398.03;4556.36
230;343;507;3;28.84;86.52;87.24
367;476;507;3;647.99;1943.97;1795.31
427;476;507;3;209.26;627.78;557.46
409;476;507;3;209.26;627.78;557.46
297;476;507;3;736.15;2208.45;1961.09
419;476;507;3;52.65;157.95;116.88
352;476;507;4;1242.85;4971.4;4471.42
356;476;507;4;1242.85;4971.4;4471.42
362;476;507;4;1229.46;4917.84;4423.24
343;343;507;4;469.79;1879.16;1946.83
415;343;507;4;198.04;792.16;586.19
333;343;507;4;469.79;1879.16;1946.83
216;343;507;4;20.19;80.76;55.51
414;343;507;4;149.03;596.12;441.13
325;343;507;4;469.79;1879.16;1946.83
271;343;507;4;202.33;809.32;748.63
221;343;507;4;20.19;80.76;55.51
341;343;507;4;469.79;1879.16;1946.83
331;343;507;4;469.79;1879.16;1946.83
360;352;507;4;1229.46;4917.84;4423.24
354;352;507;4;1242.85;4971.4;4471.42
213;352;507;4;20.19;80.76;55.51
428;352;507;4;209.26;837.04;743.28
224;352;507;4;5.19;20.76;20.92
356;352;507;4;1242.85;4971.4;4471.42
325;257;507;4;469.79;1879.16;1946.83
242;257;507;4;780.82;3123.28;2889.03
435;257;507;4;324.45;1297.8;1200.48
394;435;507;4;20.52;82.08;60.74
427;435;507;4;209.26;837.04;743.28
327;257;507;5;469.79;2348.95;2433.53
329;257;507;5;469.79;2348.95;2433.53
385;257;507;5;600.26;3001.3;3028.25
470;435;507;5;22.79;113.95;78.35
233;352;507;5;28.84;144.2;145.4
458;352;507;5;44.99;224.95;154.67
368;343;507;5;1466.01;7330.05;7593.93
233;343;507;5;28.84;144.2;145.4
460;343;507;5;53.99;269.95;185.6
286;343;507;5;183.94;919.7;850.71
433;343;507;5;324.45;1622.25;1500.59
323;343;507;5;469.79;2348.95;2433.53
236;343;507;5;28.84;144.2;145.4
224;343;507;5;5.19;25.95;26.15
470;476;507;5;22.79;113.95;78.35
360;476;507;5;1229.46;6147.3;5529.05
364;476;507;6;647.99;3887.94;3590.61
321;343;507;6;469.79;2818.74;2920.24
456;343;507;6;44.99;269.94;185.6
385;343;507;6;600.26;3601.56;3633.9
213;343;507;6;20.19;121.14;83.27
453;352;507;6;35.99;215.94;148.48
366;352;507;6;647.99;3887.94;3590.61
383;257;507;6;600.26;3601.56;3633.9
368;257;507;6;1466.01;8796.06;9112.72
439;257;507;6;780.82;4684.92;4333.54
421;435;507;6;196.33;1177.98;871.7
395;435;507;6;61.37;368.22;272.5
362;352;507;7;1229.46;8606.22;7740.67
470;352;507;7;22.79;159.53;109.7
422;343;507;7;67.54;472.78;349.85
381;343;507;7;600.26;4201.82;4239.54
383;343;507;7;600.26;4201.82;4239.54
339;343;507;7;469.79;3288.53;3406.95
358;476;507;7;1229.46;8606.22;7740.67
469;476;507;8;22.79;182.32;125.37
417;343;507;8;324.45;2595.6;2400.95
371;343;507;8;1308.94;10471.52;10565.47
343;257;507;8;469.79;3758.32;3893.65
323;257;507;8;469.79;3758.32;3893.65
420;435;507;8;141.62;1132.96;838.36
419;385;511;2;52.65;105.3;77.92
365;385;511;2;647.99;1295.98;1196.87
308;385;511;2;744.27;1488.54;1321.83
427;385;511;2;209.26;418.52;371.64
367;385;511;2;647.99;1295.98;1196.87
409;385;511;2;209.26;418.52;371.64
410;385;511;2;36.45;72.9;53.94
448;385;511;2;11.99;23.98;16.49
428;385;511;1;209.26;209.26;185.82
233;385;511;1;28.84;28.84;29.08
421;385;511;1;196.33;196.33;145.28
362;385;511;1;1229.46;1229.46;1105.81
420;385;511;3;141.62;424.86;314.39
399;385;511;3;33.77;101.31;74.98
358;385;511;3;1229.46;3688.38;3317.43
297;385;511;3;736.15;2208.45;1961.09
354;385;511;3;1242.85;3728.55;3353.57
366;385;511;4;647.99;2591.96;2393.74
364;385;511;5;647.99;3239.95;2992.18
360;385;511;6;1229.46;7376.76;6634.86
356;385;511;7;1242.85;8699.95;7824.99
470;385;511;13;22.03;286.39;203.72
448;403;514;2;11.99;23.98;16.49
230;403;514;2;28.84;57.68;58.16
387;403;514;2;600.26;1200.52;1211.3
417;403;514;2;324.45;648.9;600.24
385;403;514;2;600.26;1200.52;1211.3
370;403;514;2;1466.01;2932.02;3037.57
407;403;514;2;65.6;131.2;97.09
233;403;514;2;28.84;57.68;58.16
263;403;514;2;202.33;404.66;374.31
323;403;514;2;469.79;939.58;973.41
331;403;514;2;469.79;939.58;973.41
329;403;514;2;469.79;939.58;973.41
358;326;514;2;1229.46;2458.92;2211.62
383;433;514;2;600.26;1200.52;1211.3
415;433;514;2;198.04;396.08;293.09
369;433;514;2;1466.01;2932.02;3037.57
385;433;514;2;600.26;1200.52;1211.3
329;433;514;2;469.79;939.58;973.41
331;433;514;2;469.79;939.58;973.41
327;433;514;2;469.79;939.58;973.41
389;108;514;2;600.26;1200.52;1211.3
381;108;514;2;600.26;1200.52;1211.3
462;108;514;2;14.13;28.26;19.43
273;108;514;2;202.33;404.66;374.31
325;108;514;2;469.79;939.58;973.41
464;108;514;2;14.13;28.26;19.43
460;108;514;2;53.99;107.98;74.24
453;108;514;2;35.99;71.98;49.49
224;108;514;2;5.19;10.38;10.46
286;108;514;1;183.94;183.94;170.14
335;108;514;1;469.79;469.79;486.71
333;108;514;1;469.79;469.79;486.71
230;108;514;1;28.84;28.84;29.08
433;108;514;1;324.45;324.45;300.12
265;108;514;1;202.33;202.33;187.16
271;108;514;1;202.33;202.33;187.16
263;108;514;1;202.33;202.33;187.16
369;214;514;1;1466.01;1466.01;1518.79
433;433;514;1;324.45;324.45;300.12
339;433;514;1;469.79;469.79;486.71
341;433;514;1;469.79;469.79;486.71
389;433;514;1;600.26;600.26;605.65
414;433;514;1;149.03;149.03;110.28
370;433;514;1;1466.01;1466.01;1518.79
371;433;514;1;1308.94;1308.94;1320.68
371;403;514;1;1308.94;1308.94;1320.68
435;403;514;1;324.45;324.45;300.12
373;403;514;1;1308.94;1308.94;1320.68
271;403;514;1;202.33;202.33;187.16
456;403;514;1;44.99;44.99;30.93
415;403;514;1;198.04;198.04;146.55
414;403;514;1;149.03;149.03;110.28
341;403;514;1;469.79;469.79;486.71
321;403;514;1;469.79;469.79;486.71
343;403;514;1;469.79;469.79;486.71
379;403;514;3;1308.94;3926.82;3962.05
236;403;514;3;28.84;86.52;87.24
464;403;514;3;14.13;42.39;29.14
375;403;514;3;1308.94;3926.82;3962.05
381;403;514;3;600.26;1800.78;1816.95
339;403;514;3;469.79;1409.37;1460.12
368;403;514;3;1466.01;4398.03;4556.36
221;403;514;3;20.19;60.57;41.63
286;403;514;3;183.94;551.82;510.43
325;433;514;3;469.79;1409.37;1460.12
377;433;514;3;1308.94;3926.82;3962.05
335;433;514;3;469.79;1409.37;1460.12
422;433;514;3;67.54;202.62;149.94
373;433;514;3;1308.94;3926.82;3962.05
321;433;514;3;469.79;1409.37;1460.12
379;433;514;3;1308.94;3926.82;3962.05
271;433;514;3;202.33;606.99;561.47
263;433;514;3;202.33;606.99;561.47
417;108;514;3;324.45;973.35;900.36
461;108;514;3;53.99;161.97;111.36
323;108;514;3;469.79;1409.37;1460.12
216;108;514;4;20.19;80.76;55.51
254;108;514;4;183.94;735.76;680.57
373;108;514;4;1308.94;5235.76;5282.74
459;108;514;4;53.99;215.96;148.48
447;108;514;4;15.0;60.0;41.25
331;108;514;4;469.79;1879.16;1946.83
457;108;514;4;44.99;179.96;123.73
387;433;514;4;600.26;2401.04;2422.6
375;433;514;4;1308.94;5235.76;5282.74
337;433;514;4;469.79;1879.16;1946.83
343;433;514;4;469.79;1879.16;1946.83
377;403;514;4;1308.94;5235.76;5282.74
265;403;514;4;202.33;809.32;748.63
447;403;514;4;15.0;60.0;41.25
389;403;514;4;600.26;2401.04;2422.6
333;403;514;4;469.79;1879.16;1946.83
460;403;514;4;53.99;215.96;148.48
433;403;514;4;324.45;1297.8;1200.48
337;403;514;4;469.79;1879.16;1946.83
216;403;514;4;20.19;80.76;55.51
327;403;514;5;469.79;2348.95;2433.53
453;403;514;5;35.99;179.95;123.73
458;403;514;5;44.99;224.95;154.67
448;108;514;5;11.99;59.95;41.23
454;108;514;5;35.99;179.95;123.73
327;108;514;5;469.79;2348.95;2433.53
236;108;514;5;28.84;144.2;145.4
233;108;514;6;28.84;173.04;174.48
456;108;514;6;44.99;269.94;185.6
254;403;514;6;183.94;1103.64;1020.86
224;403;514;6;5.19;31.14;31.38
273;403;514;7;202.33;1416.31;1310.1
286;433;514;7;183.94;1287.58;1191.0
368;108;514;7;1466.01;10262.07;10631.5
445;108;514;7;35.99;251.93;173.22
213;108;514;8;20.19;161.52;111.03
343;108;514;8;469.79;3758.32;3893.65
329;108;514;9;469.79;4228.11;4380.36
221;108;514;14;19.51;273.14;194.29
458;108;514;13;43.49;565.37;402.13
385;24;521;2;600.26;1200.52;1211.3
370;24;521;2;1466.01;2932.02;3037.57
417;24;521;2;324.45;648.9;600.24
439;24;521;2;780.82;1561.64;1444.51
242;24;521;2;780.82;1561.64;1444.51
389;24;521;2;600.26;1200.52;1211.3
435;24;521;2;324.45;648.9;600.24
325;24;521;2;469.79;939.58;973.41
224;173;521;2;5.19;10.38;10.46
379;173;521;2;1308.94;2617.88;2641.37
373;173;521;2;1308.94;2617.88;2641.37
221;173;521;2;20.19;40.38;27.76
422;173;521;2;67.54;135.08;99.96
383;173;521;2;600.26;1200.52;1211.3
389;173;521;2;600.26;1200.52;1211.3
230;173;521;2;28.84;57.68;58.16
375;173;521;2;1308.94;2617.88;2641.37
323;173;521;2;469.79;939.58;973.41
327;173;521;2;469.79;939.58;973.41
352;272;521;2;1242.85;2485.7;2235.71
286;67;521;1;183.94;183.94;170.14
369;173;521;1;1466.01;1466.01;1518.79
371;173;521;1;1308.94;1308.94;1320.68
329;173;521;1;469.79;469.79;486.71
339;173;521;1;469.79;469.79;486.71
331;173;521;1;469.79;469.79;486.71
321;173;521;1;469.79;469.79;486.71
456;613;521;1;44.99;44.99;30.93
468;613;521;1;22.79;22.79;15.67
239;24;521;1;780.82;780.82;722.26
433;24;521;1;324.45;324.45;300.12
369;24;521;1;1466.01;1466.01;1518.79
429;24;521;1;324.45;324.45;300.12
414;24;521;1;149.03;149.03;110.28
377;24;521;1;1308.94;1308.94;1320.68
375;24;521;3;1308.94;3926.82;3962.05
466;24;521;3;14.13;42.39;29.14
286;24;521;3;183.94;551.82;510.43
254;24;521;3;183.94;551.82;510.43
458;613;521;3;44.99;134.97;92.8
356;613;521;3;1242.85;3728.55;3353.57
354;613;521;3;1242.85;3728.55;3353.57
387;173;521;3;600.26;1800.78;1816.95
216;173;521;3;20.19;60.57;41.63
213;173;521;3;20.19;60.57;41.63
370;173;521;3;1466.01;4398.03;4556.36
458;173;521;3;44.99;134.97;92.8
448;173;521;3;11.99;35.97;24.74
333;173;521;3;469.79;1409.37;1460.12
335;173;521;3;469.79;1409.37;1460.12
341;173;521;3;469.79;1409.37;1460.12
325;173;521;3;469.79;1409.37;1460.12
263;173;521;4;202.33;809.32;748.63
343;173;521;4;469.79;1879.16;1946.83
456;173;521;4;44.99;179.96;123.73
415;24;521;4;198.04;792.16;586.19
265;24;521;4;202.33;809.32;748.63
273;24;521;4;202.33;809.32;748.63
263;24;521;4;202.33;809.32;748.63
381;24;521;4;600.26;2401.04;2422.6
383;24;521;4;600.26;2401.04;2422.6
373;24;521;5;1308.94;6544.7;6603.42
407;24;521;5;65.6;328.0;242.73
422;24;521;5;67.54;337.7;249.89
335;24;521;5;469.79;2348.95;2433.53
233;613;521;5;28.84;144.2;145.4
377;173;521;5;1308.94;6544.7;6603.42
286;173;521;5;183.94;919.7;850.71
453;173;521;5;35.99;179.95;123.73
224;613;521;6;5.19;31.14;31.38
469;613;521;6;22.79;136.74;94.03
385;173;521;6;600.26;3601.56;3633.9
447;173;521;6;15.0;90.0;61.88
459;24;521;6;53.99;323.94;222.73
464;24;521;6;14.13;84.78;58.28
457;24;521;6;44.99;269.94;185.6
339;24;521;6;469.79;2818.74;2920.24
331;24;521;7;469.79;3288.53;3406.95
448;24;521;7;11.99;83.93;57.72
462;24;521;7;14.13;98.91;68.0
233;173;521;8;28.84;230.72;232.65
447;24;521;8;15.0;120.0;82.5
213;24;521;8;20.19;161.52;111.03
454;24;521;8;35.99;287.92;197.97
216;24;521;8;20.19;161.52;111.03
271;24;521;8;202.33;1618.64;1497.26
458;24;521;9;44.99;404.91;278.4
236;24;521;9;28.84;259.56;261.73
461;24;521;9;53.99;485.91;334.09
460;173;521;9;53.99;485.91;334.09
333;24;521;10;469.79;4697.9;4867.07
329;24;521;10;469.79;4697.9;4867.07
445;24;521;12;34.79;417.48;296.95
323;24;521;11;454.13;4995.43;5353.77
327;24;521;14;454.13;6357.82;6813.89
230;24;521;14;27.88;390.32;407.13
460;24;521;13;52.19;678.47;482.57
456;24;521;16;41.24;659.84;494.93
453;24;521;16;32.99;527.84;395.93
221;24;521;15;18.5;277.5;208.17
233;24;521;17;26.44;449.48;494.37
343;24;521;17;430.64;7320.88;8274.01
224;24;521;17;4.75;80.75;88.9
422;649;526;2;67.54;135.08;99.96
329;649;526;2;469.79;939.58;973.41
354;23;526;2;1242.85;2485.7;2235.71
469;23;526;2;22.79;45.58;31.34
356;23;526;1;1242.85;1242.85;1117.86
224;23;526;1;5.19;5.19;5.23
458;23;526;1;44.99;44.99;30.93
433;649;526;1;324.45;324.45;300.12
221;649;526;1;20.19;20.19;13.88
323;649;526;1;469.79;469.79;486.71
327;649;526;3;469.79;1409.37;1460.12
325;649;526;3;469.79;1409.37;1460.12
360;23;526;3;1229.46;3688.38;3317.43
358;23;526;4;1229.46;4917.84;4423.24
456;23;526;5;44.99;224.95;154.67
233;23;526;6;28.84;173.04;174.48
468;23;526;7;22.79;159.53;109.7
470;23;526;15;20.89;313.35;235.06
411;349;527;2;125.42;250.84;185.61
329;481;527;2;469.79;939.58;973.41
263;481;527;2;202.33;404.66;374.31
439;481;527;2;780.82;1561.64;1444.51
370;481;527;2;1466.01;2932.02;3037.57
383;481;527;2;600.26;1200.52;1211.3
422;481;527;2;67.54;135.08;99.96
271;481;527;2;202.33;404.66;374.31
369;481;527;2;1466.01;2932.02;3037.57
265;481;527;2;202.33;404.66;374.31
335;481;527;2;469.79;939.58;973.41
286;481;527;1;183.94;183.94;170.14
327;481;527;1;469.79;469.79;486.71
375;481;527;1;1308.94;1308.94;1320.68
448;481;527;1;11.99;11.99;8.25
466;481;527;1;14.13;14.13;9.71
389;481;527;1;600.26;600.26;605.65
373;481;527;1;1308.94;1308.94;1320.68
254;481;527;1;183.94;183.94;170.14
429;481;527;1;324.45;324.45;300.12
385;481;527;1;600.26;600.26;605.65
381;481;527;1;600.26;600.26;605.65
415;481;527;1;198.04;198.04;146.55
433;382;527;1;324.45;324.45;300.12
343;481;527;3;469.79;1409.37;1460.12
239;481;527;3;780.82;2342.46;2166.77
435;481;527;3;324.45;973.35;900.36
323;481;527;3;469.79;1409.37;1460.12
433;481;527;3;324.45;973.35;900.36
331;481;527;3;469.79;1409.37;1460.12
414;481;527;3;149.03;447.09;330.85
407;481;527;3;65.6;196.8;145.64
377;481;527;4;1308.94;5235.76;5282.74
333;481;527;5;469.79;2348.95;2433.53
273;481;527;5;202.33;1011.65;935.79
410;133;535;2;36.45;72.9;53.94
396;133;535;2;74.84;149.68;110.76
354;395;535;2;1242.85;2485.7;2235.71
273;651;535;2;202.33;404.66;374.31
254;651;535;1;183.94;183.94;170.14
265;651;535;1;202.33;202.33;187.16
385;647;535;1;600.26;600.26;605.65
377;647;535;1;1308.94;1308.94;1320.68
280;647;535;1;183.94;183.94;170.14
267;647;535;1;202.33;202.33;187.16
239;647;535;1;780.82;780.82;722.26
427;133;535;1;209.26;209.26;185.82
397;133;535;1;24.29;24.29;17.98
356;168;535;1;1242.85;1242.85;1117.86
365;133;535;3;647.99;1943.97;1795.31
236;133;535;3;28.84;86.52;87.24
354;133;535;3;1242.85;3728.55;3353.57
447;133;535;3;15.0;45.0;30.94
362;133;535;3;1229.46;3688.38;3317.43
364;133;535;3;647.99;1943.97;1795.31
391;133;535;3;88.93;266.79;197.43
448;133;535;3;11.99;35.97;24.74
429;647;535;3;324.45;973.35;900.36
457;133;535;4;44.99;179.96;123.73
297;133;535;4;736.15;2944.6;2614.79
395;133;535;4;61.37;245.48;181.67
360;133;535;4;1229.46;4917.84;4423.24
366;133;535;4;647.99;2591.96;2393.74
308;133;535;4;744.27;2977.08;2643.66
409;133;535;5;209.26;1046.3;929.1
399;133;535;5;33.77;168.85;124.97
428;133;535;5;209.26;1046.3;929.1
421;133;535;5;196.33;981.65;726.42
305;133;535;5;736.15;3680.75;3268.49
352;133;535;5;1242.85;6214.25;5589.28
367;133;535;5;647.99;3239.95;2992.18
294;133;535;5;744.27;3721.35;3304.57
356;133;535;5;1242.85;6214.25;5589.28
445;133;535;5;35.99;179.95;123.73
356;395;535;5;1242.85;6214.25;5589.28
393;133;535;7;137.69;963.83;713.26
461;133;535;7;53.99;377.93;259.85
233;133;535;8;28.84;230.72;232.65
358;133;535;8;1229.46;9835.68;8846.48
462;133;535;8;14.13;113.04;77.71
460;133;535;9;53.99;485.91;334.09
454;133;535;9;35.99;323.91;222.71
230;133;535;9;28.84;259.56;261.73
464;133;535;9;14.13;127.17;87.42
213;133;535;10;20.19;201.9;138.78
456;133;535;10;44.99;449.9;309.33
469;133;535;10;22.79;227.9;156.71
420;133;535;10;141.62;1416.2;1047.95
459;133;535;10;53.99;539.9;371.21
221;133;535;12;19.51;234.12;166.54
216;133;535;12;19.51;234.12;166.54
453;133;535;11;34.79;382.69;272.2
458;133;535;14;43.49;608.86;433.07
224;133;535;23;4.75;109.25;120.28
470;133;535;19;20.89;396.91;297.75
393;151;540;2;137.69;275.38;203.79
454;130;540;2;35.99;71.98;49.49
445;130;540;2;35.99;71.98;49.49
457;130;540;2;44.99;89.98;61.87
343;130;540;2;469.79;939.58;973.41
417;130;540;2;324.45;648.9;600.24
415;130;540;2;198.04;396.08;293.09
369;130;540;2;1466.01;2932.02;3037.57
325;130;540;2;469.79;939.58;973.41
422;130;540;2;67.54;135.08;99.96
407;130;540;2;65.6;131.2;97.09
422;165;540;2;67.54;135.08;99.96
325;165;540;2;469.79;939.58;973.41
377;575;540;1;1308.94;1308.94;1320.68
414;575;540;1;149.03;149.03;110.28
369;575;540;1;1466.01;1466.01;1518.79
385;575;540;1;600.26;600.26;605.65
370;575;540;1;1466.01;1466.01;1518.79
385;130;540;1;600.26;600.26;605.65
383;130;540;1;600.26;600.26;605.65
370;130;540;1;1466.01;1466.01;1518.79
239;130;540;1;780.82;780.82;722.26
335;130;540;1;469.79;469.79;486.71
447;130;540;1;15.0;15.0;10.31
